time,danmu
181.78400,《good job》
167.65100,改火锅店牌面
51.77700,观看的厕所（幻听）
143.04300,我可以很负责任的告诉你：啊，对对对！（doge）
91.49900,《办婚礼》
73.26000,《莫名其妙》
19.97900,《每 周 必 看》
7.30500,《全站排行榜最高第2名》
76.97400,口头警告哈哈哈哈哈
155.70900,《找乐子》
159.87900,凑热闹这已经输出了
0.37900,《每    周    必     看》
215.65900,来自霸霸们的凝视
18.13500,愧疚了，作为一个成都人，居然现在才知道
78.70200,警告：做的很好，下次继续
44.20300,杀人诛心哈哈哈哈哈哈哈
207.67800,助力每一个梦想，顺便刷点经验
21.58300,我在现场，当时那个扔炮竹那个笑死我了
215.27100,哈哈哈哈那个脸被遮住的是摩拜老板哈哈哈哈哈
94.26100,《办婚礼》
82.15900,当  场  结  婚
109.72700,两    局      对      峙
83.02600,好巧不巧的是那天正好易结婚，忌搬迁
153.69400,居然是米姐吗哈哈哈哈
175.78800,《江南style》
59.74300,多个机位草哈哈哈哈
146.62500,《啊对对对》
91.11800,那个白背心的大爷哈哈
142.78400,原来是学普通话促进交往的呀！
86.60200,小姐姐：我太不容易了
102.94000,一言为定 双喜临门
135.83900,《油耗干情》
146.98400,《怕》
131.08900,比如中门对狙 (dag)
84.10500,战术结婚
199.52300,居然他们因为不能回家高兴的哭了
157.15700,哈哈哈哈哈哈哈暴露粉籍
57.57100,小蓝哈哈哈哈好亲切的名字
86.29300,百年好合，双喜临门呀囍
80.53800,警告：下次还是你来
89.30700,她自己都笑了哈哈哈哈
80.46800,驱邪的哈哈哈哈
144.94000,《啊对对对》
49.89000,《观看的厕所》
0.04300,［成都人］进入了直播间
90.30700,结果那天可以办婚姻，但不宜办搬迁。
15.62600,互相取关
82.18700,《没 有 必 要 惊 慌》
166.49900,成都人本性：火锅是至高无上的
85.31300,众所周知婚礼是一件喜庆的事（你细品）
89.26900,众所周知，婚礼是很喜庆的事（你细品）
84.73300,更离谱的是那天正好宜婚姻，忌搬家
92.77900,强调句好评
29.16100,哈哈哈
154.59300,米姐哈哈哈哈哈哈牛逼
65.37000,哈哈哈哈哈哈
20.27700,看到标题我都笑了
106.55700,《不宜搬迁》
126.00000,嗷~~~
87.94800,哈哈哈哈哈哈
214.26100,我 六 级 了
65.42800,哈哈哈哈哈哈这……
153.93400,米姐牛逼哈哈哈
216.64400,不用，已经六级带闪电了
31.13900,哈哈哈 咱妈就是狠
0.99900,喜欢up主的头像！
103.31100,慌了慌了她慌了哈哈哈哈
179.74200,这个江南Style笑越了
90.57200,尽全力用麦遮住微微上扬的嘴角
91.20200,《办婚礼》
201.54500,超5000W之后看到这个数据惊了
25.77700,澄清一下，当天我朋友真在结婚（狗头
202.37000,已经是了，没这个必要！
28.90900,好！！！太好了！！！
162.29900,那个韩国网友名字发音是唔西迪西
141.05900,哦，这么说就秒懂了
135.71600,那总得选一个吧doge
172.10900,好主意，哈哈哈
21.41900,老娘那天开心惨了
27.68200,5G重点
61.05900,我竟错过了
8.03900,这恐怖的投币量
28.63100,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈xswl
170.55800,哈哈哈
137.35500,哈哈哈哈哈
3.67200,［江西人］进入了直播间
139.32100,哈哈哈哈懂了
10.55200,我真的当时就是狂喜
136.27200,可能是想开火锅店?
210.53900,我已经是顶级升不了了
204.89500,投啊，为什么不投！
209.32100,好久以前俺就是六级大佬了
47.54200,我还当场去围观了的
161.33200,吃瓜不分国籍哈哈哈哈哈哈哈哈哈哈
52.72700,金钱组直播分手，相互取关
2.98900,再刷一遍
194.00000,回家啦
155.87400,哈哈哈哈哈哈哈哈哈哈哈哈哈哈米姐
217.10000,还好我已经是六级大佬了
209.09900,最多给你投个赞
218.42200,都是白嫖！！！
212.92500,我现在才知道发16个字可以增加等级耶，我要定了
208.90700,有人计算过一个硬币值0.3。
215.72800,这经验我不要也罢。
221.00000,有来有往
19.85900,成都人表示走那过都想白几眼
80.15200,干得漂亮
78.92400,干的漂亮
68.22800,警察抓人的时候都面带笑容
112.95100,发展   /中国/    家
75.26000,干得漂亮
76.70500,干 得 漂 亮
126.95900,明白人
73.15700,干得漂亮
177.89900,哈哈哈哈哈哈哈哈
88.89200,你说的你自己都不信，你看外国人他信么
135.43200,不让看滚滚，我觉得是
121.11700,故意的呀，大哥都被教育了
80.01900,干得漂亮
77.13900,干的漂亮
18.90300,天哪，不是要求美国，是通知美国。。。
0.20900,不信谣 不传谣
77.34300,《随身携带》
87.07000,...
29.55200,侮辱性拉满
30.48900,全球直播
43.66600,哈哈哈哈哈哈哈
76.05000,干的漂亮
75.23700,干的漂亮
76.04300,警察叔叔甚至在笑
107.99900,新婚快乐！
76.17900,干的漂亮
201.99700,捕人达鱼
157.30800,《吃瓜不分国界》
125.89000,《铀好感情》
104.50900,《超级大国》
97.45800,给这对结婚的新人献上诚挚的祝福
86.86600,《不是枪声》
75.52600,干得漂亮
74.62000,干得漂亮
48.41000,虾仁猪心
