time,danmu
134.58300,助力每一个梦想助力每一个梦想助力每一个梦想
127.83000,助力每一个梦想
118.73800,助力每一个梦想
104.49600,助力每一个梦想
95.99800,助力每一个梦想
80.52100,加油加油！会好起来的
21.04500,助力每一个梦想
12.42000,助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想
0.25300,助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想
25.50600,助力每一个梦想
14.13800,助力每一个梦想
55.30700,助力每一个梦想
43.61700,助力每一个梦想
28.01000,助力每一个梦想
9.09900,助力每一个梦想
93.78900,助力每一个梦想
9.45900,助力每一个梦想
26.86800,助力每一个梦想
10.28700,助力每一个梦想
34.42100,助力每一个梦想
92.47400,助力每一个梦想
10.55600,助力每一个梦想
20.33000,助力每一个梦想
22.29900,助力每一个梦想
5.62200,助力每一个梦想
15.97400,助力每一个梦想
18.23900,助力每一个梦想
45.47200,助力每一个梦想
20.03100,助力每一个梦想
32.02700,助力每一个梦想
26.02300,助力每一个梦想
92.44900,助力每一个梦想
30.31900,助力每一个梦想
10.67300,助力每一个梦想
91.57200,助力每一个梦想
16.61900,助力每一个梦想
135.00000,助力每一个梦想
35.50600,助力每一个梦想
13.12900,助力每一个梦想
16.34300,助力每一个梦想
25.10400,助力每一个梦想
89.49400,助力每一个梦想
9.74600,助力每一个梦想
11.09900,助力每一个梦想
15.28500,助力每一个梦想
26.00000,助力每一个梦想
49.85900,助力每一个梦想
15.83900,助力每一个梦想
25.63900,助力每一个梦想
18.99600,助力每一个梦想
14.41600,助力每一个梦想
22.86500,助力每一个梦想
89.52900,助力每一个梦想
46.77900,助力每一个梦想
51.75200,助力每一个梦想
29.87000,助力每一个梦想
24.81200,助力每一个梦想
54.60200,助力每一个梦想
31.79900,助力每一个梦想
81.29900,助力每一个梦想
23.67900,助力每一个梦想
118.86500,比我第一次看你的时候精神好很多诶！！！加油喔！！！
23.35900,助力每一个梦想
9.17100,助力每一个梦想
100.81900,像个石柱子哈哈哈
52.61900,助力每一个梦想
12.96700,助力每一个梦想
39.25300,助力每一个梦想
6.37400,助力每一个梦想
11.12000,助力每一个梦想
24.41900,助力每一个梦想
23.79900,助力每一个梦想
23.79900,助力每一个梦想
53.01300,助力每一个梦想
4.71800,助力每一个梦想
15.57900,助力每一个梦想
23.63700,助力每一个梦想
58.75200,助力每一个梦想
9.90900,助力每一个梦想
8.27000,助力每一个梦想
16.69900,助力每一个梦想
18.81300,助力每一个梦想
18.63600,助力每一个梦想
15.17900,助力每一个梦想
23.00800,助力每一个梦想
8.36800,助力每一个梦想
31.34700,助力每一个梦想
10.23900,助力每一个梦想
63.73200,助力每一个梦想
85.27900,助力每一个梦想
8.07900,助力每一个梦想
60.83900,助力每一个梦想
72.26200,助力每一个梦想
6.65900,助力每一个梦想
36.94700,助力每一个梦想
39.43900,助力每一个梦想
24.04500,助力每一个梦想
67.07400,助力每一个梦想
8.12300,助力每一个梦想
22.17300,助力每一个梦想
21.09900,助力每一个梦想
32.59900,助力每一个梦想
31.65900,助力每一个梦想
30.85900,助力每一个梦想
9.04200,助力每一个梦想
21.44000,助力每一个梦想
28.26200,助力每一个梦想
63.55900,助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力每一个梦想助力
24.30900,助力每一个梦想
7.31300,助力每一个梦想
35.03700,助力每一个梦想
86.05400,助力每一个梦想
23.78500,助力每一个梦想
9.19500,助力每一个梦想
22.51700,助力每一个梦想
17.34000,助力每一个梦想
8.06000,助力每一个梦想
37.95000,助力每一个梦想
11.53900,助力每一个梦想
22.21900,助力每一个梦想
21.41900,助力每一个梦想
28.65900,助力每一个梦想
18.89900,助力每一个梦想
5.37900,助力每一个梦想
18.61900,助力每一个梦想
11.36700,助力每一个梦想，助力每一个梦想。
42.64800,助力每一个梦想
45.61900,助力每一个梦想
81.42900,助力每一个梦想
27.19600,助力每一个梦想
16.81900,助力每一个梦想
17.93900,助力每一个梦想
67.33100,助力每一个梦想
28.73900,助力每一个梦想
67.34000,加油加油！会好起来的
37.05500,助力每一个梦想
117.36800,看起来好快乐哈哈哈哈
37.33200,致力于每一个梦想
25.45900,助力每一个梦想
19.30400,助力每一个梦想
9.15900,助力每一个梦想
93.54700,助力每一个梦想
24.51200,助力每一个梦想
20.07000,助力每一个梦想
15.11400,助力每一个梦想
19.93900,助力每一个梦想
22.43900,助力每一个梦想
31.83900,助力每一个梦想
19.87900,助力每一个梦想
12.54500,助力每一个梦想
24.30800,助力每一个梦想
24.29400,助力每一个梦想
11.81600,助力每一个梦想
9.73600,助力每一个梦想
15.93900,助力每一个梦想
24.65900,助力每一个梦想
8.60800,助力每一个梦想
8.91900,助力每一个梦想
63.61900,加油会好起来的
50.67600,助力每一个梦想
20.87900,助力每一个梦想
59.04500,助力每一个梦想
96.43700,助力每一个梦想
47.11900,助力每一个梦想
25.12800,助力每一个梦想
25.71900,助力每一个梦想
21.31000,助力每一个梦想
3.61900,助力每一个梦想
16.05900,助力每一个梦想
94.97400,助力每一个梦想
13.54500,助力每一个梦想
