time,danmu
13.32700,官方认可
14.43900,这才刚开始呢 别失望
12.08000,别让家长看到这作品
15.46500,做电影一定大卖
37.35300,关键是这画风爱了啊
44.13600,排面这一块儿，必须安排！
30.85400,六公主点名！！林魂牛逼！
40.82000,bi（最后一声）站……哈哈哈哈哈哈哈我笑了
63.62600,真的排面！！！！！爱哭了
35.78000,孙立军是真nb，还记得精灵世纪吗？
37.19400,注入灵魂
47.07600,林导牛批
39.43200,林导牛批
34.33300,肝帝应得的
12.01900,林导nb!!
64.08900,是家族，五行是五个家族的最强代表吧
26.10500,结果他只有三集
5.04500,看成釜山行
49.00200,讲真   这动画打斗很炫
48.60200,我靠北电副校长
15.25900,一共三集，不，是两集半，你亏不亏
49.99900,不是因为知道受众的喜好，是作品有值得称道的地方才让观众喜欢
13.57900,林导NB！（超大声）！
12.81900,林导牛壁  排面
15.98000,一共三集哈哈哈，林魂排面
53.90700,讲真，真正属于中国的文化是道教而不是佛教，这么广博的文化该好好输出下了
50.62800,林魂大佬nb
58.70800,神秘道人该不会是 最终boss吧
19.92400,看了两集，nb
14.51900,林导厉害！
15.32900,兄弟们把排面打在公屏上
52.36400,不懂也不去理解就说个性化。老个性化了。学学局座吧别脱离群众
62.45800,这是最初还没定项目的时候林魂导演自己弄的小短片
37.37300,关键是真的好看
1.18000,排面！必须排面！
42.73100,这就是排面
48.51300,要是岁城鎏心播出也一定很不错
36.44000,他雷锋的故事导演？
23.82000,林导牛逼
50.61300,林魂牛批
66.11700,《山海经》
52.73000,注入林魂
8.03000,林导牛逼
24.72000,吾乃常山赵子龙是也
54.00600,排面！！！
26.54000,林导牛逼
58.51000,什么叫强调个性化？
11.79300,为什么只能投两个币
45.55600,六公主威武
26.43500,注入灵魂
18.10000,前方高能排面啊
49.45900,林导牛壁！！
27.34000,牛壁带仨六
62.27300,肉丝面
58.49100,把公屏打在排面上
15.65100,你那牛逼牛逼
53.37900,排面
61.60100,传统魔幻画风？？？不是水墨画风吗？
19.13300,注入林魂！！！
37.55800,帅帅哩
11.30900,牛批牛批
